id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,metodo_pago,canal_venta
5332,2024-05-23,423,100,5,3105751,0,Tarjeta Crédito,Tienda Física
5333,2026-03-13,306,7,3,4560009,0,Tarjeta Crédito,Tienda Física
5334,2024-04-10,123,37,2,1648323,20,Tarjeta Crédito,Página Web
5335,2025-05-23,104,43,5,1138328,20,Tarjeta Débito,Tienda Física
5336,2024-07-22,115,8,1,506538,0,Tarjeta Crédito,Marketplace
5337,2025-06-27,360,33,5,4335187,15,Tarjeta Débito,Tienda Física
5338,2024-05-14,462,28,2,1820471,0,PSE,WhatsApp
5339,2024-02-18,209,86,3,3212628,20,Tarjeta Crédito,Tienda Física
5340,2025-05-27,321,99,2,4401891,15,Efectivo,Marketplace
5341,2025-10-18,222,66,5,2139371,0,Tarjeta Débito,Tienda Física
5342,2026-03-06,288,77,2,1311330,0,Tarjeta Débito,Tienda Física
5343,2025-12-05,24,97,1,144092,5,Efectivo,Marketplace
5344,2025-01-12,311,35,5,3267646,0,Tarjeta Crédito,WhatsApp
5345,2025-11-03,439,5,3,2037450,0,Transferencia,Página Web
5346,2024-02-03,499,75,3,3197969,10,Efectivo,Marketplace
5347,2025-04-05,347,42,4,4291328,0,Tarjeta Crédito,WhatsApp
5348,2026-05-30,429,33,2,4335187,5,Efectivo,Tienda Física
5349,2025-06-10,267,95,4,4324211,0,PSE,WhatsApp
5350,2025-07-23,499,61,2,1040165,20,Efectivo,Tienda Física
5351,2024-02-11,144,35,3,3267646,0,Tarjeta Débito,Tienda Física
5352,2026-05-05,32,39,4,4689225,0,PSE,Marketplace
5353,2026-05-14,199,8,2,506538,0,Tarjeta Crédito,Tienda Física
5354,2024-02-01,358,3,2,3672960,0,Tarjeta Crédito,Tienda Física
5355,2024-01-28,76,76,2,3281679,15,Efectivo,Tienda Física
5356,2024-01-14,78,74,5,2013299,10,Tarjeta Crédito,Tienda Física
5357,2024-11-05,332,33,5,4335187,5,Tarjeta Crédito,Página Web
5358,2025-03-24,392,68,1,1842024,0,Transferencia,Marketplace
5359,2026-05-19,312,70,3,4073868,0,Transferencia,WhatsApp
5360,2025-04-02,294,83,3,1895435,15,PSE,WhatsApp
5361,2025-04-22,363,61,2,1040165,15,Transferencia,Página Web
5362,2026-04-10,225,89,2,350966,10,Transferencia,Página Web
5363,2026-02-22,362,79,3,3804446,0,Transferencia,Tienda Física
5364,2024-08-08,488,81,5,3851834,5,Tarjeta Débito,Tienda Física
5365,2026-05-10,175,14,1,3875208,0,Transferencia,Tienda Física
5366,2024-12-31,28,83,1,1895435,0,Tarjeta Débito,WhatsApp
5367,2024-02-25,144,98,2,3053445,0,Efectivo,Página Web
5368,2026-05-20,301,71,5,4354774,5,Tarjeta Débito,WhatsApp
5369,2024-05-14,395,32,1,3905864,0,Transferencia,Marketplace
5370,2026-04-27,79,22,5,1332742,20,Tarjeta Débito,Marketplace
5371,2025-09-17,316,18,1,4048802,5,PSE,Marketplace
5372,2024-07-30,83,38,5,3547481,0,Transferencia,Tienda Física
5373,2024-01-03,488,66,3,2139371,0,Tarjeta Débito,WhatsApp
5374,2025-07-01,342,48,5,1836632,5,PSE,WhatsApp
5375,2024-08-27,404,7,2,4560009,0,Efectivo,WhatsApp
5376,2025-03-09,86,82,2,4046034,15,Tarjeta Débito,Página Web
5377,2025-10-26,191,16,3,3834068,0,Tarjeta Crédito,WhatsApp
5378,2025-10-13,209,91,4,635249,10,Efectivo,Marketplace
5379,2025-01-25,162,98,4,3053445,20,PSE,Tienda Física
5380,2025-08-01,391,54,5,4262489,20,Tarjeta Crédito,Tienda Física
5381,2025-11-20,474,53,4,548491,0,Tarjeta Crédito,Marketplace
5382,2026-03-20,193,77,3,1311330,0,PSE,Página Web
5383,2026-05-08,352,48,1,1836632,0,Efectivo,Marketplace
5384,2025-11-23,169,29,2,2261412,0,Tarjeta Débito,Página Web
5385,2026-01-08,90,20,2,1796766,10,Tarjeta Débito,WhatsApp
5386,2024-08-10,492,88,3,327418,0,PSE,Página Web
5387,2025-06-11,196,90,2,3591086,0,PSE,Tienda Física
5388,2024-04-26,441,52,2,3019382,15,Efectivo,Página Web
5389,2024-07-30,388,85,2,795244,15,Tarjeta Crédito,Marketplace
5390,2024-09-03,471,41,5,2136354,5,Tarjeta Débito,Marketplace
5391,2025-10-17,369,78,3,895758,10,Tarjeta Débito,Marketplace
5392,2024-05-28,322,57,2,1980185,0,Tarjeta Crédito,Página Web
5393,2025-11-21,461,45,5,1843572,15,Tarjeta Débito,Tienda Física
5394,2024-06-09,232,59,1,4942713,15,Efectivo,WhatsApp
5395,2025-09-17,251,98,5,3053445,0,Tarjeta Crédito,WhatsApp
5396,2025-07-28,381,3,5,3672960,0,Tarjeta Crédito,Página Web
5397,2025-02-19,10,56,5,3584838,15,Efectivo,Tienda Física
5398,2025-02-11,207,13,5,1099700,0,Tarjeta Débito,Tienda Física
5399,2024-02-23,447,3,1,3672960,0,Tarjeta Crédito,Marketplace
5400,2024-03-28,281,24,5,4728140,0,Transferencia,WhatsApp
5401,2025-02-23,38,71,2,4354774,20,Tarjeta Débito,Marketplace
5402,2025-05-24,431,73,1,1083463,0,Efectivo,Marketplace
5403,2026-03-17,16,62,5,2445468,0,Tarjeta Crédito,Página Web
5404,2025-10-23,229,11,2,4597473,10,Tarjeta Crédito,Página Web
5405,2025-03-22,335,35,3,3267646,0,Tarjeta Débito,Marketplace
5406,2024-03-21,19,85,1,795244,5,Tarjeta Crédito,Página Web
5407,2025-11-06,330,37,2,1648323,0,Tarjeta Débito,Marketplace
5408,2025-07-17,481,76,4,3281679,15,Tarjeta Débito,WhatsApp
5409,2024-03-22,72,90,1,3591086,0,PSE,Tienda Física
5410,2025-11-24,499,81,4,3851834,0,Transferencia,Marketplace
5411,2024-02-29,335,78,5,895758,10,Tarjeta Crédito,Tienda Física
5412,2026-05-14,242,92,2,2217151,0,Transferencia,Marketplace
5413,2025-06-01,394,90,2,3591086,0,PSE,WhatsApp
5414,2024-05-05,298,41,4,2136354,0,PSE,Marketplace
5415,2025-12-23,347,32,3,3905864,10,Efectivo,Marketplace
5416,2025-09-25,346,4,3,714960,0,Transferencia,Tienda Física
5417,2026-02-18,473,48,1,1836632,0,Tarjeta Crédito,WhatsApp
5418,2024-08-27,262,52,4,3019382,20,PSE,WhatsApp
5419,2026-02-02,389,48,1,1836632,5,Tarjeta Débito,Marketplace
5420,2025-12-25,311,58,5,1290260,15,Transferencia,Página Web
5421,2024-03-30,447,90,4,3591086,15,Transferencia,Marketplace
5422,2025-03-02,349,48,3,1836632,10,Efectivo,Página Web
5423,2025-09-27,374,31,4,451193,15,Transferencia,Página Web
5424,2026-01-10,234,93,4,1694686,0,PSE,Página Web
5425,2025-06-06,99,23,5,3575970,0,Tarjeta Crédito,Página Web
5426,2024-08-09,131,41,4,2136354,0,Transferencia,Página Web
5427,2024-03-21,117,59,1,4942713,0,PSE,Tienda Física
5428,2026-03-27,365,25,1,890972,20,Transferencia,Marketplace
5429,2024-08-11,322,15,2,4265569,0,Tarjeta Débito,Página Web
5430,2025-04-05,363,90,5,3591086,10,Transferencia,Tienda Física
5431,2025-03-01,391,12,2,4548008,0,Efectivo,Página Web
5432,2026-01-13,178,96,4,2292397,5,Transferencia,Marketplace
5433,2026-01-08,293,44,3,2029985,5,Tarjeta Débito,Marketplace
5434,2025-04-26,377,35,4,3267646,15,Transferencia,Página Web
5435,2025-07-09,331,60,1,1760690,0,Transferencia,Tienda Física
5436,2025-08-31,221,49,5,4297587,0,Tarjeta Débito,Tienda Física
5437,2025-03-04,16,85,3,795244,5,Transferencia,Página Web
5438,2024-03-14,171,44,5,2029985,10,Transferencia,WhatsApp
5439,2025-03-28,260,46,1,165255,0,Transferencia,WhatsApp
5440,2024-11-01,393,82,2,4046034,5,Efectivo,Tienda Física
5441,2024-05-09,399,40,4,1325409,0,Transferencia,Página Web
5442,2025-04-13,489,64,4,3846738,20,Tarjeta Crédito,Tienda Física
5443,2024-09-03,500,10,2,1728534,10,Tarjeta Débito,WhatsApp
5444,2024-11-12,102,5,3,2037450,20,Efectivo,Marketplace
5445,2026-01-29,275,34,4,838602,0,Transferencia,Página Web
5446,2026-04-29,70,24,3,4728140,0,Tarjeta Crédito,Marketplace
5447,2026-03-08,148,86,1,3212628,15,Tarjeta Débito,Marketplace
5448,2024-01-04,373,5,1,2037450,5,Tarjeta Crédito,Marketplace
5449,2024-01-28,443,48,4,1836632,15,Tarjeta Débito,Página Web
5450,2024-03-15,6,31,4,451193,20,Tarjeta Débito,Marketplace
5451,2025-05-20,435,90,4,3591086,0,Tarjeta Crédito,WhatsApp
5452,2025-06-18,77,42,1,4291328,0,Transferencia,WhatsApp
5453,2024-05-10,44,60,3,1760690,0,PSE,Marketplace
5454,2026-02-25,444,43,3,1138328,10,Tarjeta Crédito,Marketplace
5455,2024-04-06,213,74,5,2013299,0,Efectivo,Página Web
5456,2024-02-13,288,43,3,1138328,15,PSE,Marketplace
5457,2026-01-22,411,96,5,2292397,0,Transferencia,Tienda Física
5458,2024-04-27,472,44,5,2029985,0,Tarjeta Crédito,Tienda Física
5459,2025-04-21,42,92,5,2217151,0,Tarjeta Crédito,WhatsApp
5460,2024-03-09,461,88,1,327418,0,PSE,Tienda Física
5461,2024-03-11,68,80,3,1604369,5,Efectivo,Página Web
5462,2026-01-16,176,79,4,3804446,20,Efectivo,Tienda Física
5463,2025-01-18,411,49,3,4297587,0,Efectivo,Tienda Física
5464,2024-06-04,382,9,4,962964,0,PSE,Marketplace
5465,2026-03-18,171,85,3,795244,0,Efectivo,Página Web
5466,2024-11-10,64,26,1,3919196,0,Efectivo,WhatsApp
5467,2024-07-25,227,78,3,895758,10,Tarjeta Crédito,Página Web
5468,2025-12-05,41,2,2,3555359,5,PSE,Marketplace
5469,2025-10-01,266,95,2,4324211,20,Tarjeta Crédito,WhatsApp
5470,2025-11-06,325,23,5,3575970,0,Tarjeta Crédito,Marketplace
5471,2024-10-22,170,65,1,618120,0,PSE,Tienda Física
5472,2024-08-21,467,18,5,4048802,20,Transferencia,WhatsApp
5473,2024-11-22,86,33,4,4335187,10,PSE,Marketplace
5474,2025-12-10,31,77,2,1311330,0,Tarjeta Débito,Marketplace
5475,2026-04-15,448,87,1,4184622,20,Tarjeta Crédito,Tienda Física
5476,2026-02-26,120,45,4,1843572,10,Tarjeta Crédito,Página Web
5477,2025-11-18,486,15,1,4265569,15,PSE,Marketplace
5478,2024-08-20,50,85,4,795244,0,Tarjeta Débito,WhatsApp
5479,2024-08-24,349,79,5,3804446,5,Tarjeta Crédito,Marketplace
5480,2024-05-28,210,83,5,1895435,0,Transferencia,Marketplace
5481,2024-07-26,339,57,5,1980185,0,PSE,Página Web
5482,2025-05-03,15,42,5,4291328,5,Tarjeta Crédito,Marketplace
5483,2026-03-08,338,32,4,3905864,15,Transferencia,Tienda Física
5484,2025-09-25,257,12,3,4548008,0,Tarjeta Débito,Página Web
5485,2025-01-01,400,14,4,3875208,0,Tarjeta Crédito,Página Web
5486,2024-08-12,461,85,3,795244,5,PSE,Marketplace
5487,2026-01-20,159,54,4,4262489,0,Transferencia,Tienda Física
5488,2025-09-07,97,57,4,1980185,10,Transferencia,Página Web
5489,2024-08-16,69,16,5,3834068,0,Tarjeta Débito,WhatsApp
5490,2025-02-17,426,24,5,4728140,0,Efectivo,WhatsApp
5491,2025-03-18,49,74,4,2013299,0,PSE,Marketplace
5492,2024-03-14,228,69,1,3996367,5,Transferencia,WhatsApp
5493,2026-01-07,290,11,4,4597473,0,Tarjeta Débito,Página Web
5494,2024-01-13,372,48,1,1836632,15,Transferencia,WhatsApp
5495,2026-04-20,370,21,3,4013212,0,Efectivo,Página Web
5496,2025-06-30,332,90,3,3591086,5,Efectivo,Marketplace
5497,2026-04-29,265,87,4,4184622,0,Transferencia,Tienda Física
5498,2024-03-18,208,82,5,4046034,0,Transferencia,Marketplace
5499,2026-02-07,418,43,2,1138328,0,Efectivo,Marketplace
5500,2025-03-19,103,43,3,1138328,0,Efectivo,Tienda Física
5501,2024-05-31,463,41,4,2136354,15,Tarjeta Crédito,Tienda Física
5502,2026-02-18,26,41,2,2136354,0,Tarjeta Crédito,Página Web
5503,2024-09-19,146,100,3,3105751,0,PSE,Marketplace
5504,2025-11-04,411,60,2,1760690,5,Transferencia,Página Web
5505,2026-02-15,243,58,2,1290260,5,Tarjeta Débito,Página Web
5506,2024-09-29,13,51,4,1470311,10,Tarjeta Crédito,WhatsApp
5507,2024-05-30,246,28,4,1820471,0,PSE,Página Web
5508,2025-08-24,16,27,3,3381540,15,Tarjeta Débito,Tienda Física
5509,2024-06-20,23,37,3,1648323,15,PSE,Marketplace
5510,2025-01-16,109,80,3,1604369,5,Transferencia,Marketplace
5511,2025-06-18,457,14,2,3875208,0,Tarjeta Débito,Página Web
5512,2025-06-29,347,65,3,618120,5,Transferencia,Tienda Física
5513,2025-06-19,100,60,4,1760690,15,Tarjeta Débito,Página Web
5514,2024-02-05,267,47,5,2140666,0,Efectivo,Tienda Física
5515,2025-05-02,188,87,3,4184622,15,Tarjeta Débito,Marketplace
5516,2025-12-10,209,56,1,3584838,5,Transferencia,Marketplace
5517,2025-04-12,86,77,3,1311330,10,Tarjeta Crédito,WhatsApp
5518,2024-02-02,90,95,2,4324211,0,PSE,Tienda Física
5519,2025-01-02,13,68,1,1842024,15,Tarjeta Débito,Marketplace
5520,2025-11-18,272,26,3,3919196,0,Tarjeta Débito,Tienda Física
5521,2025-01-31,383,23,4,3575970,0,Efectivo,Marketplace
5522,2025-10-03,406,52,2,3019382,10,Tarjeta Débito,Marketplace
5523,2026-02-04,346,41,3,2136354,10,Transferencia,WhatsApp
5524,2024-12-04,25,70,1,4073868,0,Efectivo,Tienda Física
5525,2024-01-04,361,87,5,4184622,0,Tarjeta Débito,Tienda Física
5526,2024-02-20,196,43,1,1138328,5,Tarjeta Crédito,Página Web
5527,2025-02-11,36,95,4,4324211,0,PSE,Tienda Física
5528,2024-02-09,200,46,1,165255,20,Transferencia,Página Web
5529,2026-01-29,297,57,3,1980185,15,PSE,Tienda Física
5530,2024-05-28,298,68,3,1842024,0,Tarjeta Débito,Página Web
5531,2024-07-01,294,60,5,1760690,5,Tarjeta Crédito,Tienda Física
5532,2026-04-15,442,26,1,3919196,15,PSE,Tienda Física
5533,2025-09-12,327,7,4,4560009,0,Tarjeta Crédito,Página Web
5534,2025-06-18,241,19,2,3789305,10,Tarjeta Débito,Tienda Física
5535,2026-01-14,63,86,1,3212628,0,Transferencia,Marketplace
5536,2024-01-21,359,97,4,144092,10,Tarjeta Crédito,Tienda Física
5537,2024-11-07,106,4,4,714960,5,PSE,Tienda Física
5538,2026-05-06,335,31,3,451193,0,Efectivo,Tienda Física
5539,2026-02-06,485,47,5,2140666,0,Transferencia,Página Web
5540,2025-08-20,57,26,2,3919196,20,Tarjeta Débito,WhatsApp
5541,2025-09-13,417,23,1,3575970,5,Transferencia,Página Web
5542,2025-10-17,341,13,5,1099700,0,Transferencia,WhatsApp
5543,2024-05-03,434,73,1,1083463,0,Transferencia,Tienda Física
5544,2026-05-20,297,20,5,1796766,0,PSE,Página Web
5545,2025-07-17,225,81,3,3851834,0,Transferencia,Tienda Física
5546,2025-07-16,431,62,3,2445468,0,Efectivo,WhatsApp
5547,2025-07-08,21,90,3,3591086,0,PSE,Tienda Física
5548,2025-05-18,432,18,3,4048802,5,Efectivo,Tienda Física
5549,2025-08-04,198,32,3,3905864,15,PSE,WhatsApp
5550,2025-05-18,116,57,1,1980185,20,PSE,Tienda Física
5551,2024-09-14,358,36,4,1076765,10,Efectivo,Página Web
5552,2025-05-09,346,99,4,4401891,0,Tarjeta Crédito,Tienda Física
5553,2025-04-25,248,14,3,3875208,5,Tarjeta Débito,WhatsApp
5554,2026-05-13,168,30,4,4502999,0,PSE,Página Web
5555,2024-02-28,54,93,5,1694686,20,PSE,WhatsApp
5556,2024-02-03,399,56,1,3584838,0,Tarjeta Débito,WhatsApp
5557,2024-10-27,417,54,4,4262489,20,PSE,Página Web
5558,2025-10-10,323,68,3,1842024,0,Tarjeta Débito,WhatsApp
5559,2024-09-17,285,47,1,2140666,20,Tarjeta Crédito,Marketplace
5560,2024-05-12,430,34,2,838602,0,Tarjeta Crédito,Marketplace
5561,2025-02-23,65,81,1,3851834,10,Transferencia,Tienda Física
5562,2025-08-23,286,6,2,4854910,0,Tarjeta Débito,Marketplace
5563,2025-12-02,47,81,4,3851834,0,Tarjeta Crédito,Tienda Física
5564,2024-05-03,428,83,1,1895435,20,Tarjeta Crédito,Tienda Física
5565,2024-10-11,251,6,5,4854910,5,Tarjeta Débito,WhatsApp
5566,2024-01-18,10,86,3,3212628,5,Efectivo,WhatsApp
5567,2026-04-22,109,77,5,1311330,0,Tarjeta Crédito,WhatsApp
5568,2026-01-18,5,5,5,2037450,5,Tarjeta Débito,Tienda Física
5569,2025-03-21,447,57,2,1980185,0,Transferencia,Página Web
5570,2024-05-10,234,6,4,4854910,5,Tarjeta Crédito,Marketplace
5571,2026-02-16,378,8,1,506538,0,Tarjeta Débito,Marketplace
5572,2026-01-27,95,92,3,2217151,0,Efectivo,Página Web
5573,2024-01-20,131,52,1,3019382,0,PSE,WhatsApp
5574,2025-08-31,323,47,5,2140666,20,Tarjeta Crédito,WhatsApp
5575,2025-07-24,240,37,3,1648323,0,Tarjeta Débito,Marketplace
5576,2024-11-22,61,23,1,3575970,0,Efectivo,Página Web
5577,2026-05-22,26,69,1,3996367,20,Tarjeta Crédito,Tienda Física
5578,2024-06-29,15,23,2,3575970,10,Tarjeta Crédito,Marketplace
5579,2024-05-19,64,45,5,1843572,0,Tarjeta Crédito,Tienda Física
5580,2025-05-24,439,27,1,3381540,10,Tarjeta Crédito,Tienda Física
5581,2024-09-18,393,84,2,2755569,10,PSE,WhatsApp
5582,2024-06-13,305,67,3,1860613,0,PSE,Marketplace
5583,2024-07-20,437,6,3,4854910,0,Transferencia,Marketplace
5584,2025-01-27,246,32,5,3905864,20,Transferencia,Página Web
5585,2026-03-15,189,64,1,3846738,15,PSE,Marketplace
5586,2026-02-12,166,82,5,4046034,0,Transferencia,Marketplace
5587,2025-02-12,329,54,5,4262489,0,Efectivo,Página Web
5588,2025-05-28,267,68,5,1842024,10,Tarjeta Crédito,Página Web
5589,2025-08-19,135,18,3,4048802,20,Tarjeta Débito,WhatsApp
5590,2025-09-07,372,97,4,144092,15,Tarjeta Crédito,WhatsApp
5591,2025-11-09,496,3,5,3672960,0,PSE,Marketplace
5592,2026-04-20,249,74,4,2013299,0,Efectivo,Marketplace
5593,2024-04-25,267,20,4,1796766,0,Tarjeta Débito,WhatsApp
5594,2024-07-24,326,47,1,2140666,0,PSE,Página Web
5595,2025-12-17,488,16,3,3834068,0,Tarjeta Débito,Página Web
5596,2025-06-15,192,80,4,1604369,0,Transferencia,Página Web
5597,2024-07-03,339,69,5,3996367,20,Efectivo,Tienda Física
5598,2026-01-08,149,89,1,350966,5,Tarjeta Crédito,Tienda Física
5599,2024-09-13,455,97,2,144092,5,Tarjeta Crédito,Marketplace
5600,2026-02-21,445,73,1,1083463,15,Transferencia,Marketplace
5601,2025-05-31,168,48,2,1836632,0,Transferencia,Página Web
5602,2024-10-01,468,79,2,3804446,10,Tarjeta Débito,Tienda Física
5603,2025-01-12,227,84,1,2755569,0,Efectivo,Tienda Física
5604,2024-06-08,175,31,3,451193,5,Efectivo,WhatsApp
5605,2024-02-17,226,64,2,3846738,0,Tarjeta Crédito,Página Web
5606,2025-11-25,447,53,5,548491,15,Tarjeta Débito,Tienda Física
5607,2025-12-29,75,8,2,506538,0,Tarjeta Crédito,WhatsApp
5608,2024-07-15,207,79,4,3804446,20,Efectivo,Página Web
5609,2026-01-03,11,8,2,506538,0,Tarjeta Crédito,Página Web
5610,2026-03-16,311,40,1,1325409,5,Tarjeta Crédito,Página Web
5611,2026-02-16,348,22,1,1332742,0,Efectivo,Tienda Física
5612,2025-12-29,487,32,2,3905864,5,Efectivo,Marketplace
5613,2024-08-12,489,20,3,1796766,15,Transferencia,Tienda Física
5614,2025-09-25,257,70,4,4073868,0,Efectivo,Tienda Física
5615,2024-07-10,57,98,1,3053445,0,Transferencia,Marketplace
5616,2024-02-08,328,77,3,1311330,20,Tarjeta Débito,Marketplace
5617,2026-01-30,164,95,1,4324211,0,Transferencia,Tienda Física
5618,2025-06-05,205,88,3,327418,0,Tarjeta Crédito,Página Web
5619,2026-01-27,26,79,1,3804446,20,Transferencia,Página Web
5620,2024-05-27,423,51,4,1470311,0,PSE,Tienda Física
5621,2026-02-03,55,69,3,3996367,20,Transferencia,WhatsApp
5622,2025-07-27,116,2,2,3555359,5,PSE,Tienda Física
5623,2026-01-17,475,38,2,3547481,0,Tarjeta Crédito,Tienda Física
5624,2024-05-11,152,73,3,1083463,0,Tarjeta Débito,WhatsApp
5625,2024-07-14,218,88,4,327418,0,Tarjeta Crédito,Tienda Física
5626,2025-09-27,202,8,3,506538,20,Tarjeta Crédito,Marketplace
5627,2024-03-08,348,33,4,4335187,15,PSE,WhatsApp
5628,2024-04-11,423,24,3,4728140,0,Efectivo,Marketplace
5629,2024-02-09,232,47,4,2140666,0,Tarjeta Crédito,WhatsApp
5630,2024-04-08,35,9,3,962964,0,PSE,Marketplace
5631,2024-12-18,336,93,2,1694686,10,Efectivo,Marketplace
5632,2024-02-05,352,37,1,1648323,0,Tarjeta Crédito,WhatsApp
5633,2025-05-09,177,64,5,3846738,10,Transferencia,Página Web
5634,2024-08-08,377,6,5,4854910,0,Tarjeta Débito,Marketplace
5635,2024-08-19,351,81,3,3851834,0,Tarjeta Débito,Tienda Física
5636,2024-12-23,132,24,4,4728140,0,PSE,Marketplace
5637,2025-02-05,171,98,3,3053445,0,PSE,WhatsApp
5638,2026-04-15,61,9,3,962964,0,Transferencia,Página Web
5639,2024-12-16,225,61,2,1040165,10,Efectivo,Tienda Física
5640,2025-07-11,269,12,3,4548008,0,Transferencia,Marketplace
5641,2024-05-17,379,36,4,1076765,0,Tarjeta Crédito,Marketplace
5642,2025-03-18,375,87,4,4184622,20,PSE,Marketplace
5643,2025-06-09,28,32,3,3905864,20,PSE,WhatsApp
5644,2025-07-19,434,87,3,4184622,10,Tarjeta Crédito,WhatsApp
5645,2024-02-01,150,68,5,1842024,0,PSE,WhatsApp
5646,2026-02-03,18,97,5,144092,20,Efectivo,Página Web
5647,2024-06-22,282,53,2,548491,5,Transferencia,Tienda Física
5648,2024-11-28,211,68,4,1842024,0,PSE,WhatsApp
5649,2024-08-22,88,61,4,1040165,0,Efectivo,Marketplace
5650,2026-02-02,384,41,3,2136354,20,PSE,WhatsApp
5651,2025-03-16,266,20,4,1796766,20,Transferencia,Página Web
5652,2025-09-08,451,76,1,3281679,15,Tarjeta Débito,Tienda Física
5653,2024-09-03,101,67,5,1860613,5,PSE,WhatsApp
5654,2024-08-06,443,56,3,3584838,0,Transferencia,Página Web
5655,2024-09-03,40,76,2,3281679,0,Transferencia,Marketplace
5656,2024-06-16,112,41,3,2136354,0,Transferencia,Marketplace
5657,2026-04-04,476,23,4,3575970,15,PSE,Página Web
5658,2025-11-22,132,11,5,4597473,15,Tarjeta Débito,WhatsApp
5659,2025-07-24,380,50,5,2758077,10,Tarjeta Débito,WhatsApp
5660,2024-08-12,232,63,5,2757403,0,Transferencia,Marketplace
5661,2025-06-07,352,97,2,144092,0,Transferencia,Marketplace
5662,2025-10-19,387,1,1,2164957,5,Tarjeta Crédito,Marketplace
5663,2025-04-20,197,22,4,1332742,0,Tarjeta Débito,Tienda Física
5664,2026-02-25,15,49,5,4297587,5,Tarjeta Débito,Tienda Física
5665,2025-01-24,494,76,2,3281679,20,Tarjeta Crédito,Tienda Física
5666,2026-02-04,97,59,2,4942713,20,Tarjeta Débito,Tienda Física
5667,2025-11-10,344,67,3,1860613,0,Tarjeta Crédito,Página Web
5668,2025-09-08,320,10,1,1728534,0,Tarjeta Crédito,Página Web
5669,2024-01-07,317,4,1,714960,0,PSE,Tienda Física
5670,2025-12-30,434,29,1,2261412,0,Tarjeta Débito,Página Web
5671,2024-10-09,158,14,4,3875208,0,Tarjeta Crédito,Página Web
5672,2026-02-23,141,74,5,2013299,0,Tarjeta Crédito,WhatsApp
5673,2024-01-27,208,81,3,3851834,0,Efectivo,WhatsApp
5674,2024-03-01,325,54,3,4262489,20,PSE,Tienda Física
5675,2025-09-11,322,11,4,4597473,20,Transferencia,Página Web
5676,2025-07-21,490,45,5,1843572,0,Tarjeta Crédito,WhatsApp
5677,2025-07-28,424,87,2,4184622,0,Tarjeta Crédito,Página Web
5678,2025-06-30,480,73,1,1083463,10,PSE,Tienda Física
5679,2025-07-22,388,59,2,4942713,0,Efectivo,Marketplace
5680,2024-01-27,108,28,5,1820471,0,Efectivo,Página Web
5681,2024-05-26,315,77,4,1311330,0,Transferencia,Página Web
5682,2026-01-30,5,53,4,548491,5,Transferencia,Página Web
5683,2024-07-22,315,44,1,2029985,0,Tarjeta Crédito,Marketplace
5684,2024-07-30,148,12,4,4548008,0,Transferencia,Tienda Física
5685,2024-09-11,197,12,5,4548008,20,Tarjeta Crédito,Tienda Física
5686,2024-09-27,243,41,3,2136354,0,Tarjeta Débito,Página Web
5687,2026-01-17,310,89,5,350966,20,Transferencia,WhatsApp
5688,2025-01-31,363,55,3,1282188,0,Efectivo,WhatsApp
5689,2025-03-11,436,63,5,2757403,5,Transferencia,Marketplace
5690,2025-08-31,311,23,3,3575970,15,PSE,Marketplace
5691,2025-03-12,424,17,4,1464736,20,Tarjeta Débito,Tienda Física
5692,2025-02-02,187,34,3,838602,0,Transferencia,WhatsApp
5693,2024-01-15,2,61,2,1040165,5,Tarjeta Crédito,Marketplace
5694,2026-04-29,473,86,5,3212628,0,Tarjeta Crédito,Tienda Física
5695,2025-04-05,184,11,4,4597473,5,PSE,Marketplace
5696,2025-12-07,8,5,3,2037450,15,Tarjeta Débito,Marketplace
5697,2024-07-10,41,14,4,3875208,15,PSE,Marketplace
5698,2024-11-05,295,65,3,618120,0,Tarjeta Crédito,Marketplace
5699,2026-01-18,222,42,1,4291328,0,Tarjeta Débito,Tienda Física
5700,2025-03-13,107,2,3,3555359,15,Transferencia,Marketplace
